Row ID,Customer Name,Customer Segment,Order ID,Number of Records,Order Date,Order Priority,Order Quantity,Order Discount,Product Category,Product Container,Product Name,Product Sub-Category,Unit Price,Product Base Margin,Sales,Profit,Ship Date,Ship Mode,Shipping Cost,City,State,Region,Zip Code,Reached on Time
6305,Neoma Murray,Small Business,44613,1,8/30/2013,High,17,0.03,Technology,Medium Box,Bell Sonecor JB700 Caller ID,Telephones and Communication,7.99,0.60,120.751,-71.39,8/31/2013,Regular Air,5.03,Smyrna,Georgia,South,30080,0
6306,Neoma Murray,Small Business,44613,1,8/30/2013,High,45,0.03,Office Supplies,Small Box,Xerox 1963,Paper,5.28,0.40,245.55,-227.25,8/31/2013,Regular Air,8.16,Statesboro,Georgia,South,30458,1
6307,George Bell,Corporate,44614,1,6/14/2013,Low,18,0.00,Office Supplies,Small Box,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Appliances,2.22,0.55,55.35,-56.63,6/18/2013,Express Air,5,Wylie,Texas,Central,75098,0
6308,George Bell,Corporate,44614,1,6/14/2013,Low,27,0.06,Technology,Small Box,"Micro Innovations Micro 3000 Keyboard, Black",Computer Peripherals,26.31,0.75,700.35,-123.01,6/23/2013,Regular Air,5.89,Wylie,Texas,Central,75098,0
6309,Edward Becker,Home Office,44615,1,5/9/2013,Medium,19,0.07,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,1.88,0.37,36.37,-10.258,5/10/2013,Regular Air,1.49,Farmers Branch,Texas,Central,75234,0
6310,Mark Van Huff,Home Office,44646,1,1/4/2015,Low,47,0.08,Office Supplies,Large Box,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Storage & Organization,279.48,0.80,12723.95,11.54,1/8/2015,Regular Air,35,Owensboro,Kentucky,South,42301,1
6311,Ross DeVincentis,Corporate,44647,1,1/24/2015,Low,47,0.06,Furniture,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,Chairs & Chairmats,500.98,0.60,23239.96,6888.36,1/24/2015,Delivery Truck,26,Glen Burnie,Maryland,East,21061,0
6312,Ross DeVincentis,Corporate,44647,1,1/24/2015,Low,24,0.05,Office Supplies,Small Box,Recycled Eldon Regeneration Jumbo File,Storage & Organization,12.28,0.57,302.91,-36.76,1/28/2015,Regular Air,6.13,Hagerstown,Maryland,East,21740,1
6313,Dennis Pardue,Small Business,44678,1,10/13/2015,Low,36,0.03,Furniture,Small Box,"Computer Room Manger, 14""",Office Furnishings,32.48,0.49,1152.63,389.4,10/13/2015,Regular Air,7.09,Durham,North Carolina,South,27707,1
6314,Dennis Pardue,Small Business,44678,1,10/13/2015,Low,4,0.10,Office Supplies,Wrap Bag,Revere Boxed Rubber Bands by Revere,Rubber Bands,1.89,0.83,7.56,-5.53,10/15/2015,Regular Air,0.76,Durham,North Carolina,South,27707,1
6315,Debra Catini,Small Business,44679,1,6/3/2015,Medium,22,0.07,Office Supplies,Small Box,Avery Hanging File Binders,Binders and Binder Accessories,5.98,0.39,127.51,26.741,6/4/2015,Regular Air,1.49,Oxnard,California,West,93030,1
6316,Debra Catini,Small Business,44679,1,6/3/2015,Medium,35,0.08,Furniture,Medium Box,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Office Furnishings,60.65,0.64,2004.22,338.91,6/5/2015,Regular Air,12.23,Oxnard,California,West,93030,1
6317,Ritsa Hightower,Corporate,44706,1,3/30/2013,Low,18,0.08,Furniture,Jumbo Box,Bush Advantage Collection® Racetrack Conference Table,Tables,424.21,0.67,7556.61,-352.242,4/1/2013,Delivery Truck,110.2,Shawnee,Oklahoma,Central,74801,0
6318,Ritsa Hightower,Corporate,44706,1,3/30/2013,Low,33,0.07,Office Supplies,Wrap Bag,Binder Clips by OIC,Rubber Bands,1.48,0.37,47.48,3.35,4/4/2013,Regular Air,0.7,Stillwater,Oklahoma,Central,74074,0
6319,Allen Rosenblatt,Small Business,44708,1,7/27/2012,Not Specified,15,0.02,Furniture,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",Office Furnishings,1.74,0.53,30.68,-37.39,7/28/2012,Regular Air,4.08,Alton,Illinois,Central,62002,0
6320,Duane Benoit,Home Office,44737,1,11/19/2015,Medium,11,0.02,Office Supplies,Large Box,Space Solutions Commercial Steel Shelving,Storage & Organization,64.65,0.80,773.74,-309.48,11/20/2015,Regular Air,35,Easton,Pennsylvania,East,18040,1
6321,Duane Benoit,Home Office,44737,1,11/19/2015,Medium,16,0.02,Technology,Wrap Bag,Accessory25,Telephones and Communication,20.99,0.57,302.1325,38.907,11/21/2015,Regular Air,0.99,Easton,Pennsylvania,East,18040,1
6322,Max Jones,Home Office,44738,1,12/5/2013,Not Specified,34,0.02,Office Supplies,Wrap Bag,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Pens & Art Supplies,2.1,0.57,75.57,6.87,12/7/2013,Regular Air,0.7,State College,Pennsylvania,East,16801,1
6323,Mark Cousins,Corporate,44768,1,5/26/2015,Not Specified,45,0.02,Furniture,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,355.98,0.64,16699.56,3083.98,5/27/2015,Delivery Truck,58.92,Sharon,Pennsylvania,East,16146,1
6324,Dorothy Wardle,Corporate,44772,1,3/31/2012,Not Specified,1,0.07,Technology,Small Pack,Accessory36,Telephones and Communication,55.99,0.83,54.077,-232.991,4/2/2012,Express Air,5,Springfield,Illinois,Central,62701,0
6325,Dennis Kane,Small Business,44775,1,9/29/2012,Medium,29,0.07,Office Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,Pens & Art Supplies,7.08,0.47,209.3,30.49,9/30/2012,Express Air,2.35,Commack,New York,East,11725,0
6326,Jonathan Doherty,Corporate,44805,1,9/14/2015,High,40,0.01,Office Supplies,Small Box,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Binders and Binder Accessories,41.94,0.35,1710.65,782.0085,9/15/2015,Regular Air,2.99,Greensboro,North Carolina,South,27405,1
6327,Anthony Rawles,Small Business,44834,1,4/20/2012,Medium,13,0.10,Office Supplies,Small Box,Xerox Blank Computer Paper,Paper,19.98,0.38,248.76,35.09,4/20/2012,Express Air,5.77,Fountain,Colorado,West,80817,0
6328,Anthony Rawles,Small Business,44834,1,4/20/2012,Medium,43,0.06,Furniture,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",Tables,259.71,0.61,10984.05,785.63,4/21/2012,Delivery Truck,66.67,Grand Junction,Colorado,West,81503,0
6329,Tamara Willingham,Corporate,44836,1,9/11/2012,Medium,21,0.02,Office Supplies,Small Box,Avery Hanging File Binders,Binders and Binder Accessories,5.98,0.39,125.79,28.526,9/12/2012,Regular Air,1.49,Twentynine Palms,California,West,92277,0
6330,Julia West,Consumer,44839,1,6/11/2015,Critical,27,0.09,Furniture,Small Box,"Linden® 12"" Wall Clock With Oak Frame",Office Furnishings,33.98,0.55,899.97,-246.3,6/13/2015,Express Air,19.99,Galesburg,Illinois,Central,61401,1
6331,Lena Creighton,Corporate,44864,1,6/17/2013,Low,25,0.10,Office Supplies,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances,7.77,0.58,187.55,-171.41,6/24/2013,Regular Air,9.23,Plainview,Texas,Central,79072,0
6332,Max Jones,Home Office,44867,1,7/26/2012,High,40,0.01,Furniture,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,Chairs & Chairmats,500.98,0.60,21425.91,7360.43,7/28/2012,Delivery Truck,26,Wilkes Barre,Pennsylvania,East,18705,0
6333,Sonia Cooley,Corporate,44869,1,8/22/2015,Medium,43,0.03,Office Supplies,Small Box,Xerox 220,Paper,6.48,0.37,283.18,-154.95,8/24/2015,Regular Air,7.49,Corvallis,Oregon,West,97330,1
6334,Denise Monton,Home Office,44871,1,5/3/2014,Critical,27,0.02,Office Supplies,Wrap Bag,Newell 351,Pens & Art Supplies,3.28,0.56,94.46,-75.09,5/5/2014,Regular Air,4.2,Bryant,Arkansas,South,72022,0
6335,Kelly Collister,Consumer,44897,1,3/9/2013,High,11,0.07,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,7.28,0.37,85.62,-81.22,3/11/2013,Regular Air,11.15,Hickory,North Carolina,South,28601,0
6336,Joni Sundaresam,Home Office,44900,1,2/9/2013,Medium,4,0.08,Office Supplies,Small Box,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Paper,11.19,0.37,47.03,-12.03,2/10/2013,Regular Air,5.03,Midland,Texas,Central,79701,0
6337,Arthur Gainer,Consumer,44935,1,11/17/2013,High,39,0.00,Office Supplies,Small Box,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty™ Dirt Cup,Appliances,232.58,0.59,9362.73,2766.29,11/18/2013,Regular Air,19.99,Santa Fe,New Mexico,West,87505,0
6338,Arthur Gainer,Consumer,44935,1,11/17/2013,High,37,0.06,Office Supplies,Small Box,Avery 497,Labels,3.08,0.37,125.33,58.5,11/18/2013,Express Air,0.5,Santa Fe,New Mexico,West,87505,0
6339,Arthur Gainer,Consumer,44935,1,11/17/2013,High,37,0.01,Office Supplies,Wrap Bag,Staples Metal Binder Clips,Rubber Bands,2.62,0.39,99.65,27,11/20/2013,Regular Air,0.8,Seminole,Florida,South,33772,1
6340,Tamara Chand,Consumer,44960,1,5/3/2014,Low,16,0.04,Office Supplies,Small Box,Xerox 212,Paper,6.48,0.37,112.91,-72.81,5/5/2014,Regular Air,8.4,Pasadena,Texas,Central,77506,1
6341,Tamara Chand,Consumer,44960,1,5/3/2014,Low,22,0.10,Office Supplies,Small Pack,Acme® Office Executive Series Stainless Steel Trimmers,"Scissors, Rulers and Trimmers",8.57,0.59,180.92,-82.54,5/3/2014,Regular Air,6.14,Pasadena,Texas,Central,77506,1
6342,Tamara Chand,Consumer,44960,1,5/3/2014,Low,17,0.04,Technology,Small Pack,BASF Silver 74 Minute CD-R,Computer Peripherals,1.7,0.51,31.68,-23.69,5/7/2014,Regular Air,1.99,Pearland,Texas,Central,77581,1
6343,Toby Swindell,Small Business,44962,1,12/28/2012,Medium,27,0.06,Technology,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Computer Peripherals,22.24,0.43,575.74,152.6,12/30/2012,Regular Air,1.99,Hendersonville,Tennessee,South,37075,0
6344,Peter Fuller,Corporate,44965,1,10/2/2014,Low,19,0.00,Office Supplies,Wrap Bag,Binder Clips by OIC,Rubber Bands,1.48,0.37,28.82,2.16,10/6/2014,Regular Air,0.7,Augusta,Georgia,South,30904,0
6345,Peter Fuller,Corporate,44965,1,10/2/2014,Low,45,0.05,Office Supplies,Wrap Bag,Newell 308,Pens & Art Supplies,1.68,0.60,75.39,-4.83,10/6/2014,Regular Air,0.7,Columbus,Georgia,South,31907,1
6346,Anthony Witt,Corporate,44992,1,12/24/2015,Critical,32,0.00,Technology,Medium Box,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Office Machines,51.98,0.37,1673.53,524.73,12/26/2015,Regular Air,10.17,Deer Park,Texas,Central,77536,1
6347,Anthony Witt,Corporate,44992,1,12/24/2015,Critical,32,0.06,Furniture,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,218.75,0.72,7110.24,-536.166,12/26/2015,Delivery Truck,69.64,Deer Park,Texas,Central,77536,0
6348,Maria Etezadi,Home Office,44995,1,8/6/2012,High,46,0.01,Technology,Medium Box,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Telephones and Communication,28.99,0.56,1219.2485,132.786,8/7/2012,Regular Air,8.59,Clovis,New Mexico,West,88101,0
6349,Katherine Hughes,Consumer,44997,1,9/28/2014,Low,46,0.03,Furniture,Small Box,Regeneration Desk Collection,Office Furnishings,1.76,0.41,88.1,-161.61,10/2/2014,Regular Air,4.86,Chesapeake,Virginia,South,23320,0
6350,Mike Kennedy,Small Business,44999,1,1/22/2013,Medium,17,0.09,Office Supplies,Small Box,Xerox 220,Paper,6.48,0.37,110.74,-70.31,1/23/2013,Regular Air,7.49,Eagan,Minnesota,Central,55122,0
6351,Mike Kennedy,Corporate,45025,1,4/11/2014,High,26,0.08,Office Supplies,Small Box,Avery Durable Binders,Binders and Binder Accessories,2.88,0.36,73.82,2.006,4/14/2014,Regular Air,1.49,Eagan,Minnesota,Central,55122,1
6352,Gene McClure,Consumer,45029,1,7/3/2013,High,20,0.01,Furniture,Jumbo Box,Bevis Boat-Shaped Conference Table,Tables,262.11,0.75,5304.42,-633.441237,7/3/2013,Delivery Truck,62.74,Drexel Hill,Pennsylvania,East,19026,1
6353,Giulietta Dortch,Consumer,45030,1,7/24/2013,High,1,0.03,Office Supplies,Small Box,Recycled Eldon Regeneration Jumbo File,Storage & Organization,12.28,0.57,18.16,-7.25,7/26/2013,Regular Air,6.13,Colonia,New Jersey,East,7067,1
6354,Tony Chapman,Consumer,45059,1,2/3/2014,Not Specified,35,0.05,Office Supplies,Small Pack,Panasonic KP-150 Electric Pencil Sharpener,Pens & Art Supplies,37.74,0.59,1327.59,371.28,2/4/2014,Express Air,2.9,Adrian,Michigan,Central,49221,0
6355,Tony Chapman,Consumer,45059,1,2/3/2014,Not Specified,39,0.09,Office Supplies,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,Storage & Organization,95.43,0.79,3401.8,-508.87,2/5/2014,Express Air,19.99,Adrian,Michigan,Central,49221,1
6356,Tony Chapman,Consumer,45059,1,2/3/2014,Not Specified,4,0.04,Technology,Small Box,"Fellowes Internet Keyboard, Platinum",Computer Peripherals,30.42,0.74,130.14,-116.18,2/5/2014,Regular Air,8.65,Beavercreek,Ohio,East,45431,0
6357,Christopher Conant,Home Office,45088,1,11/22/2013,Low,9,0.09,Technology,Small Box,688,Telephones and Communication,195.99,0.60,1418.956,-447.414,11/29/2013,Regular Air,4.2,Tacoma,Washington,West,98408,1
6358,Emily Phan,Consumer,45120,1,4/9/2012,Critical,39,0.07,Technology,Jumbo Box,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Office Machines,400.97,0.36,14591.44,5475.8,4/10/2012,Delivery Truck,48.26,Huntington Beach,California,West,92646,0
6359,Erin Smith,Home Office,45125,1,5/28/2015,Critical,6,0.09,Furniture,Jumbo Box,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases,160.98,0.72,975.5,-252.01,5/29/2015,Delivery Truck,35.02,Leander,Texas,Central,78641,0
6360,Erin Smith,Home Office,45125,1,5/28/2015,Critical,32,0.00,Technology,Small Box,5165,Telephones and Communication,175.99,0.59,4834.8,1193.112,5/29/2015,Regular Air,4.99,Leander,Texas,Central,78641,0
6361,Theresa Swint,Consumer,45127,1,12/30/2015,Medium,10,0.10,Office Supplies,Wrap Bag,Binder Clips by OIC,Rubber Bands,1.48,0.37,14.15,-1.29,12/30/2015,Regular Air,0.7,Riverview,Florida,South,33569,1
6362,Ralph Kennedy,Corporate,45155,1,2/15/2014,Low,44,0.03,Office Supplies,Small Box,ACCOHIDE® Binder by Acco,Binders and Binder Accessories,4.13,0.38,181.61,-150.259,2/22/2014,Regular Air,5.34,Lansing,Michigan,Central,48911,0
6363,Ralph Kennedy,Corporate,45155,1,2/15/2014,Low,35,0.05,Office Supplies,Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,"Scissors, Rulers and Trimmers",3.14,0.84,111.55,-54.25,2/15/2014,Regular Air,1.92,Lansing,Michigan,Central,48911,1
6364,Luke Schmidt,Home Office,45156,1,2/12/2014,Low,30,0.01,Office Supplies,Small Box,Kensington 6 Outlet Guardian Standard Surge Protector,Appliances,20.48,0.58,663.24,76.33,2/12/2014,Regular Air,6.32,Rock Hill,South Carolina,South,29730,0
6365,Luke Schmidt,Home Office,45156,1,2/12/2014,Low,35,0.07,Office Supplies,Small Box,Wilson Jones DublLock® D-Ring Binders,Binders and Binder Accessories,6.75,0.35,238.08,31.654,2/19/2014,Regular Air,2.99,Rock Hill,South Carolina,South,29730,0
6366,Luke Schmidt,Home Office,45156,1,2/12/2014,Low,14,0.08,Office Supplies,Small Box,Avery 485,Labels,12.53,0.38,174.3,75.58,2/17/2014,Regular Air,0.5,Rock Hill,South Carolina,South,29730,0
6367,Juliana Krohn,Corporate,45158,1,4/10/2013,Low,40,0.09,Office Supplies,Wrap Bag,"Wirebound Service Call Books, 5 1/2"" x 4""",Paper,9.68,0.37,375.52,131.7,4/12/2013,Regular Air,2.03,San Francisco,California,West,94110,0
6368,Juliana Krohn,Corporate,45158,1,4/10/2013,Low,15,0.03,Office Supplies,Wrap Bag,Staples Bulldog Clip,Rubber Bands,3.78,0.39,63.84,23.52,4/15/2013,Express Air,0.71,San Francisco,California,West,94110,0
6369,Victoria Wilson,Home Office,45184,1,6/17/2013,Low,25,0.07,Technology,Large Box,Hewlett Packard LaserJet 3310 Copier,Copiers and Fax,599.99,0.37,14647.26,5485.15,6/26/2013,Regular Air,24.49,West Bend,Wisconsin,Central,53095,0
6370,Victoria Wilson,Home Office,45184,1,6/17/2013,Low,10,0.08,Office Supplies,Wrap Bag,Staples Metal Binder Clips,Rubber Bands,2.62,0.39,26.11,2.65,6/24/2013,Regular Air,0.8,West Bend,Wisconsin,Central,53095,0
6371,George Ashbrook,Small Business,45190,1,11/19/2013,High,13,0.00,Furniture,Jumbo Drum,"Global Airflow Leather Mesh Back Chair, Black",Chairs & Chairmats,150.98,0.55,2084.96,135.26,11/19/2013,Delivery Truck,43.71,Lufkin,Texas,Central,75901,1
6372,Ralph Knight,Consumer,45217,1,9/1/2013,Not Specified,40,0.08,Technology,Small Box,2160i,Telephones and Communication,200.99,0.59,6789.9275,1864.656,9/2/2013,Regular Air,4.2,Lansing,Illinois,Central,60438,1
6373,Robert Waldorf,Home Office,45218,1,5/10/2012,Low,49,0.08,Technology,Small Pack,"Sony MFD2HD Formatted Diskettes, 10/Pack",Computer Peripherals,6.48,0.71,309.46,-82.64,5/12/2012,Regular Air,2.74,Oakville,MO,Central,63129,0
6374,Mark Cousins,Corporate,45248,1,4/16/2014,Medium,38,0.05,Office Supplies,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",Appliances,3.95,0.59,154.85,-136.55,4/18/2014,Regular Air,5.13,Apple Valley,Minnesota,Central,55124,1
6375,Mark Cousins,Corporate,45248,1,4/16/2014,Medium,32,0.10,Technology,Small Box,T28 WORLD,Telephones and Communication,195.99,0.60,4941.7725,704.889,4/18/2014,Regular Air,8.99,Apple Valley,Minnesota,Central,55124,1
6376,Roland Black,Small Business,45249,1,11/27/2013,Low,24,0.04,Technology,Small Pack,Accessory6,Telephones and Communication,55.99,0.80,1155.5835,-126.995,12/2/2013,Regular Air,5,Mankato,Minnesota,Central,56001,0
6377,Corey Lock,Home Office,45254,1,7/26/2013,High,45,0.06,Furniture,Jumbo Box,KI Conference Tables,Tables,70.89,0.69,3327.84,-3033.57,7/27/2013,Delivery Truck,89.3,Mission Viejo,California,West,92691,0
6378,Roger Demir,Consumer,45284,1,1/7/2015,High,7,0.00,Office Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Pens & Art Supplies,11.66,0.59,91.43,-42.98,1/8/2015,Regular Air,8.99,Boise,Idaho,West,83701,0
6379,Peter Buhler,Consumer,45315,1,4/20/2015,Medium,32,0.02,Office Supplies,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage & Organization,34.76,0.57,1141.9,175.32,4/21/2015,Regular Air,8.22,Bakersfield,California,West,93309,0
6380,Trudy Schmidt,Small Business,45317,1,3/1/2015,Low,36,0.05,Technology,Small Pack,Verbatim DVD-R 4.7GB authoring disc,Computer Peripherals,39.24,0.51,1435.95,486.9,3/8/2015,Regular Air,1.99,Redford,Michigan,Central,48239,0
6381,Trudy Schmidt,Small Business,45317,1,3/1/2015,Low,28,0.05,Furniture,Small Box,Hand-Finished Solid Wood Document Frame,Office Furnishings,34.23,0.55,961.06,361.82,3/8/2015,Regular Air,5.02,Redford,Michigan,Central,48239,1
6382,Bobby Odegard,Consumer,45346,1,11/15/2015,High,37,0.09,Office Supplies,Small Box,Xerox 1936,Paper,19.98,0.38,692.15,150.38,11/15/2015,Regular Air,5.97,Carson City,Nevada,West,89701,1
6383,Ritsa Hightower,Corporate,45347,1,9/29/2013,Medium,10,0.05,Furniture,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Bookcases,880.98,0.62,8704.08,1034.54,9/30/2013,Delivery Truck,44.55,Stillwater,Oklahoma,Central,74074,0
6384,Ritsa Hightower,Corporate,45347,1,9/29/2013,Medium,41,0.07,Technology,Large Box,Hewlett Packard LaserJet 3310 Copier,Copiers and Fax,599.99,0.37,24051.49,9791.041,10/1/2013,Express Air,24.49,Stillwater,Oklahoma,Central,74074,1
6385,Vivek Gonzalez,Consumer,45376,1,12/2/2014,Critical,19,0.08,Office Supplies,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,370.98,0.65,6648.58,-555.98,12/3/2014,Delivery Truck,99,Aspen Hill,Maryland,East,20906,1
6386,Kimberly Carter,Home Office,45377,1,4/3/2014,Low,47,0.08,Office Supplies,Small Box,Round Ring Binders,Binders and Binder Accessories,2.08,0.38,91.43,-22.8965,4/5/2014,Regular Air,1.49,Clinton,Iowa,Central,52732,1
6387,Charles Crestani,Consumer,45380,1,4/30/2012,Critical,34,0.06,Technology,Small Box,6120,Telephones and Communication,65.99,0.58,1912.9845,288.09,5/1/2012,Express Air,8.8,Santa Cruz,California,West,95062,0
6388,Charles Crestani,Consumer,45380,1,4/30/2012,Critical,24,0.00,Technology,Small Box,KH 688,Telephones and Communication,195.99,0.57,4170.865,1030.509,5/2/2012,Express Air,4.2,Santa Cruz,California,West,95062,0
6389,Michael Oakman,Small Business,45381,1,8/21/2014,Medium,26,0.03,Office Supplies,Small Box,Binder Posts,Binders and Binder Accessories,5.74,0.39,164.1,-41.216,8/22/2014,Express Air,5.01,Bangor,Maine,East,4401,0
6390,Michael Oakman,Small Business,45381,1,8/21/2014,Medium,23,0.02,Technology,Small Box,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Computer Peripherals,53.98,0.62,1316.87,204.7,8/23/2014,Express Air,5.5,Brunswick,Maine,East,4011,0
6391,Michael Oakman,Small Business,45381,1,8/21/2014,Medium,1,0.01,Furniture,Small Box,Eldon Wave Desk Accessories,Office Furnishings,5.89,0.41,11.81,-7.95,8/23/2014,Regular Air,5.57,Waltham,MA,East,2451,1
6392,Maribeth Dona,Home Office,45408,1,12/26/2013,Low,25,0.05,Technology,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,29.89,0.50,716.99,174.06,1/17/2014,Regular Air,1.99,Fairfax,Virginia,South,20151,0
6393,Damala Kotsonis,Corporate,45409,1,4/12/2013,Critical,11,0.10,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Chairs & Chairmats,320.98,0.57,3427.31,124.36,4/15/2013,Delivery Truck,58.95,Goleta,California,West,93117,0
6394,Damala Kotsonis,Corporate,45409,1,4/12/2013,Critical,10,0.08,Office Supplies,Wrap Bag,Newell 337,Pens & Art Supplies,3.28,0.56,36.26,-28.37,4/13/2013,Regular Air,3.97,Goleta,California,West,93117,0
6395,Damala Kotsonis,Corporate,45409,1,4/12/2013,Critical,50,0.00,Technology,Small Pack,Accessory29,Telephones and Communication,20.99,0.83,893.1375,10.998,4/15/2013,Regular Air,1.25,Goleta,California,West,93117,0
